Term,Gender,MinimumFaceAmount,MaximumFaceAmount,PolicyFee,HealthClass,Age,RatePerThousand
20,Male,100000,249999,100,Standard Tob,45,8.6200
20,Male,100000,249999,100,Standard Tob,46,9.3500
20,Male,100000,249999,100,Standard Tob,47,10.1700
20,Male,100000,249999,100,Standard Tob,48,11.0500
20,Male,100000,249999,100,Standard Tob,49,11.9700
20,Male,100000,249999,100,Standard Tob,50,12.9800
20,Male,100000,249999,100,Standard Tob,51,14.1300
20,Male,100000,249999,100,Standard Tob,52,15.4000
20,Male,100000,249999,100,Standard Tob,53,16.7900
20,Male,100000,249999,100,Standard Tob,54,18.2600
20,Male,100000,249999,100,Standard Tob,55,20.0200
20,Male,100000,249999,100,Standard Tob,56,21.6100
20,Male,100000,249999,100,Standard Tob,57,23.3600
20,Male,100000,249999,100,Standard Tob,58,25.2500
20,Male,100000,249999,100,Standard Tob,59,27.2400
20,Male,100000,249999,100,Standard Tob,60,29.4500
20,Female,100000,249999,100,Preferred Plus Non-Tob,18,0.2600
20,Female,100000,249999,100,Preferred Plus Non-Tob,19,0.2600
20,Female,100000,249999,100,Preferred Plus Non-Tob,20,0.2600
20,Female,100000,249999,100,Preferred Plus Non-Tob,21,0.2600
20,Female,100000,249999,100,Preferred Plus Non-Tob,22,0.2500
20,Female,100000,249999,100,Preferred Plus Non-Tob,23,0.2500
20,Female,100000,249999,100,Preferred Plus Non-Tob,24,0.2500
20,Female,100000,249999,100,Preferred Plus Non-Tob,25,0.3100
20,Female,100000,249999,100,Preferred Plus Non-Tob,26,0.3200
20,Female,100000,249999,100,Preferred Plus Non-Tob,27,0.3300
20,Female,100000,249999,100,Preferred Plus Non-Tob,28,0.3400
20,Female,100000,249999,100,Preferred Plus Non-Tob,29,0.3500
20,Female,100000,249999,100,Preferred Plus Non-Tob,30,0.3600
20,Female,100000,249999,100,Preferred Plus Non-Tob,31,0.3700
20,Female,100000,249999,100,Preferred Plus Non-Tob,32,0.3900
20,Female,100000,249999,100,Preferred Plus Non-Tob,33,0.3900
20,Female,100000,249999,100,Preferred Plus Non-Tob,34,0.4000
20,Female,100000,249999,100,Preferred Plus Non-Tob,35,0.4100
20,Female,100000,249999,100,Preferred Plus Non-Tob,36,0.4400
20,Female,100000,249999,100,Preferred Plus Non-Tob,37,0.4600
20,Female,100000,249999,100,Preferred Plus Non-Tob,38,0.5200
20,Female,100000,249999,100,Preferred Plus Non-Tob,39,0.5700
20,Female,100000,249999,100,Preferred Plus Non-Tob,40,0.6300
20,Female,100000,249999,100,Preferred Plus Non-Tob,41,0.6800
20,Female,100000,249999,100,Preferred Plus Non-Tob,42,0.7400
20,Female,100000,249999,100,Preferred Plus Non-Tob,43,0.8200
20,Female,100000,249999,100,Preferred Plus Non-Tob,44,0.9100
20,Female,100000,249999,100,Preferred Plus Non-Tob,45,1.0100
20,Female,100000,249999,100,Preferred Plus Non-Tob,46,1.1000
20,Female,100000,249999,100,Preferred Plus Non-Tob,47,1.2600
20,Female,100000,249999,100,Preferred Plus Non-Tob,48,1.4000
20,Female,100000,249999,100,Preferred Plus Non-Tob,49,1.5300
20,Female,100000,249999,100,Preferred Plus Non-Tob,50,1.6700
20,Female,100000,249999,100,Preferred Plus Non-Tob,51,1.8300
20,Female,100000,249999,100,Preferred Plus Non-Tob,52,2.0000
20,Female,100000,249999,100,Preferred Plus Non-Tob,53,2.1700
20,Female,100000,249999,100,Preferred Plus Non-Tob,54,2.3500
20,Female,100000,249999,100,Preferred Plus Non-Tob,55,2.4800
20,Female,100000,249999,100,Preferred Plus Non-Tob,56,2.7800
20,Female,100000,249999,100,Preferred Plus Non-Tob,57,3.1500
20,Female,100000,249999,100,Preferred Plus Non-Tob,58,3.5200
20,Female,100000,249999,100,Preferred Plus Non-Tob,59,4.0100
20,Female,100000,249999,100,Preferred Plus Non-Tob,60,4.5300
20,Female,100000,249999,100,Preferred Plus Non-Tob,61,5.1300
20,Female,100000,249999,100,Preferred Plus Non-Tob,62,5.8300
20,Female,100000,249999,100,Preferred Plus Non-Tob,63,6.6000
20,Female,100000,249999,100,Preferred Plus Non-Tob,64,7.5000
20,Female,100000,249999,100,Preferred Plus Non-Tob,65,8.4300
20,Female,100000,249999,100,Preferred Non-Tob,18,0.3200
20,Female,100000,249999,100,Preferred Non-Tob,19,0.3200
20,Female,100000,249999,100,Preferred Non-Tob,20,0.3200
20,Female,100000,249999,100,Preferred Non-Tob,21,0.3200
20,Female,100000,249999,100,Preferred Non-Tob,22,0.3200
20,Female,100000,249999,100,Preferred Non-Tob,23,0.3200
20,Female,100000,249999,100,Preferred Non-Tob,24,0.3200
20,Female,100000,249999,100,Preferred Non-Tob,25,0.3900
20,Female,100000,249999,100,Preferred Non-Tob,26,0.4000
20,Female,100000,249999,100,Preferred Non-Tob,27,0.4100
20,Female,100000,249999,100,Preferred Non-Tob,28,0.4200
20,Female,100000,249999,100,Preferred Non-Tob,29,0.4300
20,Female,100000,249999,100,Preferred Non-Tob,30,0.4400
20,Female,100000,249999,100,Preferred Non-Tob,31,0.4500
20,Female,100000,249999,100,Preferred Non-Tob,32,0.4700
20,Female,100000,249999,100,Preferred Non-Tob,33,0.4700
20,Female,100000,249999,100,Preferred Non-Tob,34,0.4900
20,Female,100000,249999,100,Preferred Non-Tob,35,0.5000
20,Female,100000,249999,100,Preferred Non-Tob,36,0.5500
20,Female,100000,249999,100,Preferred Non-Tob,37,0.5900
20,Female,100000,249999,100,Preferred Non-Tob,38,0.6500
20,Female,100000,249999,100,Preferred Non-Tob,39,0.7300
20,Female,100000,249999,100,Preferred Non-Tob,40,0.7800
20,Female,100000,249999,100,Preferred Non-Tob,41,0.8800
20,Female,100000,249999,100,Preferred Non-Tob,42,0.9500
20,Female,100000,249999,100,Preferred Non-Tob,43,1.0400
20,Female,100000,249999,100,Preferred Non-Tob,44,1.1600
20,Female,100000,249999,100,Preferred Non-Tob,45,1.2800
20,Female,100000,249999,100,Preferred Non-Tob,46,1.4100
20,Female,100000,249999,100,Preferred Non-Tob,47,1.5500
20,Female,100000,249999,100,Preferred Non-Tob,48,1.7300
20,Female,100000,249999,100,Preferred Non-Tob,49,1.8700
20,Female,100000,249999,100,Preferred Non-Tob,50,2.0000
20,Female,100000,249999,100,Preferred Non-Tob,51,2.1700
20,Female,100000,249999,100,Preferred Non-Tob,52,2.3500
20,Female,100000,249999,100,Preferred Non-Tob,53,2.5200
20,Female,100000,249999,100,Preferred Non-Tob,54,2.7200
20,Female,100000,249999,100,Preferred Non-Tob,55,2.8700
20,Female,100000,249999,100,Preferred Non-Tob,56,3.2600
20,Female,100000,249999,100,Preferred Non-Tob,57,3.7100
20,Female,100000,249999,100,Preferred Non-Tob,58,4.2400
20,Female,100000,249999,100,Preferred Non-Tob,59,4.8600
20,Female,100000,249999,100,Preferred Non-Tob,60,5.5800
20,Female,100000,249999,100,Preferred Non-Tob,61,6.3700
20,Female,100000,249999,100,Preferred Non-Tob,62,7.2800
20,Female,100000,249999,100,Preferred Non-Tob,63,8.3400
20,Female,100000,249999,100,Preferred Non-Tob,64,9.5300
20,Female,100000,249999,100,Preferred Non-Tob,65,10.7500
20,Female,100000,249999,100,Standard Plus Non-Tob,18,0.6700
20,Female,100000,249999,100,Standard Plus Non-Tob,19,0.6700
20,Female,100000,249999,100,Standard Plus Non-Tob,20,0.6700
20,Female,100000,249999,100,Standard Plus Non-Tob,21,0.6700
20,Female,100000,249999,100,Standard Plus Non-Tob,22,0.6700
20,Female,100000,249999,100,Standard Plus Non-Tob,23,0.6700
20,Female,100000,249999,100,Standard Plus Non-Tob,24,0.6700
20,Female,100000,249999,100,Standard Plus Non-Tob,25,0.7800
20,Female,100000,249999,100,Standard Plus Non-Tob,26,0.7800
20,Female,100000,249999,100,Standard Plus Non-Tob,27,0.7800
20,Female,100000,249999,100,Standard Plus Non-Tob,28,0.7800
20,Female,100000,249999,100,Standard Plus Non-Tob,29,0.7900
20,Female,100000,249999,100,Standard Plus Non-Tob,30,0.7900
20,Female,100000,249999,100,Standard Plus Non-Tob,31,0.7900
20,Female,100000,249999,100,Standard Plus Non-Tob,32,0.7900
20,Female,100000,249999,100,Standard Plus Non-Tob,33,0.7900
20,Female,100000,249999,100,Standard Plus Non-Tob,34,0.7900
20,Female,100000,249999,100,Standard Plus Non-Tob,35,0.8000
20,Female,100000,249999,100,Standard Plus Non-Tob,36,0.8400
20,Female,100000,249999,100,Standard Plus Non-Tob,37,0.9400
20,Female,100000,249999,100,Standard Plus Non-Tob,38,1.0000
20,Female,100000,249999,100,Standard Plus Non-Tob,39,1.0900
20,Female,100000,249999,100,Standard Plus Non-Tob,40,1.1800
20,Female,100000,249999,100,Standard Plus Non-Tob,41,1.2900
20,Female,100000,249999,100,Standard Plus Non-Tob,42,1.4100
20,Female,100000,249999,100,Standard Plus Non-Tob,43,1.5400
20,Female,100000,249999,100,Standard Plus Non-Tob,44,1.6600
20,Female,100000,249999,100,Standard Plus Non-Tob,45,1.8600
20,Female,100000,249999,100,Standard Plus Non-Tob,46,2.0600
20,Female,100000,249999,100,Standard Plus Non-Tob,47,2.2700
20,Female,100000,249999,100,Standard Plus Non-Tob,48,2.4800
20,Female,100000,249999,100,Standard Plus Non-Tob,49,2.7000
20,Female,100000,249999,100,Standard Plus Non-Tob,50,2.9200
20,Female,100000,249999,100,Standard Plus Non-Tob,51,3.2000
20,Female,100000,249999,100,Standard Plus Non-Tob,52,3.4300
20,Female,100000,249999,100,Standard Plus Non-Tob,53,3.6900
20,Female,100000,249999,100,Standard Plus Non-Tob,54,4.0000
20,Female,100000,249999,100,Standard Plus Non-Tob,55,4.2500
20,Female,100000,249999,100,Standard Plus Non-Tob,56,4.7200
20,Female,100000,249999,100,Standard Plus Non-Tob,57,5.3100
20,Female,100000,249999,100,Standard Plus Non-Tob,58,5.9000
20,Female,100000,249999,100,Standard Plus Non-Tob,59,6.6500
20,Female,100000,249999,100,Standard Plus Non-Tob,60,7.5000
20,Female,100000,249999,100,Standard Plus Non-Tob,61,8.4300
20,Female,100000,249999,100,Standard Plus Non-Tob,62,9.5000
20,Female,100000,249999,100,Standard Plus Non-Tob,63,10.6700
20,Female,100000,249999,100,Standard Plus Non-Tob,64,12.0300
20,Female,100000,249999,100,Standard Plus Non-Tob,65,13.4000
20,Female,100000,249999,100,Standard Non-Tob,18,0.6800
20,Female,100000,249999,100,Standard Non-Tob,19,0.6800
20,Female,100000,249999,100,Standard Non-Tob,20,0.6800
20,Female,100000,249999,100,Standard Non-Tob,21,0.6800
20,Female,100000,249999,100,Standard Non-Tob,22,0.6800
20,Female,100000,249999,100,Standard Non-Tob,23,0.6800
20,Female,100000,249999,100,Standard Non-Tob,24,0.6800
20,Female,100000,249999,100,Standard Non-Tob,25,0.7900
20,Female,100000,249999,100,Standard Non-Tob,26,0.8000
20,Female,100000,249999,100,Standard Non-Tob,27,0.8100
20,Female,100000,249999,100,Standard Non-Tob,28,0.8100
20,Female,100000,249999,100,Standard Non-Tob,29,0.8200
20,Female,100000,249999,100,Standard Non-Tob,30,0.8200
20,Female,100000,249999,100,Standard Non-Tob,31,0.8300
20,Female,100000,249999,100,Standard Non-Tob,32,0.8700
20,Female,100000,249999,100,Standard Non-Tob,33,0.9300
20,Female,100000,249999,100,Standard Non-Tob,34,0.9700
20,Female,100000,249999,100,Standard Non-Tob,35,1.0300
20,Female,100000,249999,100,Standard Non-Tob,36,1.0800
20,Female,100000,249999,100,Standard Non-Tob,37,1.1900
20,Female,100000,249999,100,Standard Non-Tob,38,1.3000
20,Female,100000,249999,100,Standard Non-Tob,39,1.4000
20,Female,100000,249999,100,Standard Non-Tob,40,1.5300
20,Female,100000,249999,100,Standard Non-Tob,41,1.6600
20,Female,100000,249999,100,Standard Non-Tob,42,1.8300
20,Female,100000,249999,100,Standard Non-Tob,43,1.9900
20,Female,100000,249999,100,Standard Non-Tob,44,2.1800
20,Female,100000,249999,100,Standard Non-Tob,45,2.3600
20,Female,100000,249999,100,Standard Non-Tob,46,2.5800
20,Female,100000,249999,100,Standard Non-Tob,47,2.8300
20,Female,100000,249999,100,Standard Non-Tob,48,3.1100
20,Female,100000,249999,100,Standard Non-Tob,49,3.3700
20,Female,100000,249999,100,Standard Non-Tob,50,3.6300
20,Female,100000,249999,100,Standard Non-Tob,51,3.9400
20,Female,100000,249999,100,Standard Non-Tob,52,4.2200
20,Female,100000,249999,100,Standard Non-Tob,53,4.5600
20,Female,100000,249999,100,Standard Non-Tob,54,4.9000
20,Female,100000,249999,100,Standard Non-Tob,55,5.3200
20,Female,100000,249999,100,Standard Non-Tob,56,5.8400
20,Female,100000,249999,100,Standard Non-Tob,57,6.4500
20,Female,100000,249999,100,Standard Non-Tob,58,7.1400
20,Female,100000,249999,100,Standard Non-Tob,59,7.9400
20,Female,100000,249999,100,Standard Non-Tob,60,8.8400
20,Female,100000,249999,100,Standard Non-Tob,61,9.8200
20,Female,100000,249999,100,Standard Non-Tob,62,10.8700
20,Female,100000,249999,100,Standard Non-Tob,63,12.0400
20,Female,100000,249999,100,Standard Non-Tob,64,13.4300
20,Female,100000,249999,100,Standard Non-Tob,65,14.7000
20,Female,100000,249999,100,Preferred Tob,18,1.2300
20,Female,100000,249999,100,Preferred Tob,19,1.2300
20,Female,100000,249999,100,Preferred Tob,20,1.2300
20,Female,100000,249999,100,Preferred Tob,21,1.2300
20,Female,100000,249999,100,Preferred Tob,22,1.2300
20,Female,100000,249999,100,Preferred Tob,23,1.2300
20,Female,100000,249999,100,Preferred Tob,24,1.2400
20,Female,100000,249999,100,Preferred Tob,25,1.8100
20,Female,100000,249999,100,Preferred Tob,26,1.8100
20,Female,100000,249999,100,Preferred Tob,27,1.8300
20,Female,100000,249999,100,Preferred Tob,28,1.8900
20,Female,100000,249999,100,Preferred Tob,29,1.9000
20,Female,100000,249999,100,Preferred Tob,30,1.9000
20,Female,100000,249999,100,Preferred Tob,31,1.9000
20,Female,100000,249999,100,Preferred Tob,32,1.9000
20,Female,100000,249999,100,Preferred Tob,33,1.9300
20,Female,100000,249999,100,Preferred Tob,34,2.0000
20,Female,100000,249999,100,Preferred Tob,35,2.0900
20,Female,100000,249999,100,Preferred Tob,36,2.2700
20,Female,100000,249999,100,Preferred Tob,37,2.4600
20,Female,100000,249999,100,Preferred Tob,38,2.6700
20,Female,100000,249999,100,Preferred Tob,39,2.9100
20,Female,100000,249999,100,Preferred Tob,40,3.1700
20,Female,100000,249999,100,Preferred Tob,41,3.4600
20,Female,100000,249999,100,Preferred Tob,42,3.7700
20,Female,100000,249999,100,Preferred Tob,43,4.1400
20,Female,100000,249999,100,Preferred Tob,44,4.5100
20,Female,100000,249999,100,Preferred Tob,45,4.9500
20,Female,100000,249999,100,Preferred Tob,46,5.4200
20,Female,100000,249999,100,Preferred Tob,47,5.9100
20,Female,100000,249999,100,Preferred Tob,48,6.4500
20,Female,100000,249999,100,Preferred Tob,49,6.9600
20,Female,100000,249999,100,Preferred Tob,50,7.4700
20,Female,100000,249999,100,Preferred Tob,51,8.0700
20,Female,100000,249999,100,Preferred Tob,52,8.6200
20,Female,100000,249999,100,Preferred Tob,53,9.1900
20,Female,100000,249999,100,Preferred Tob,54,9.8400
20,Female,100000,249999,100,Preferred Tob,55,10.5900
20,Female,100000,249999,100,Preferred Tob,56,11.4700
20,Female,100000,249999,100,Preferred Tob,57,12.5100
20,Female,100000,249999,100,Preferred Tob,58,13.6800
20,Female,100000,249999,100,Preferred Tob,59,14.9700
20,Female,100000,249999,100,Preferred Tob,60,16.3900
20,Female,100000,249999,100,Standard Tob,18,1.5300
20,Female,100000,249999,100,Standard Tob,19,1.5300
20,Female,100000,249999,100,Standard Tob,20,1.5200
20,Female,100000,249999,100,Standard Tob,21,1.5200
20,Female,100000,249999,100,Standard Tob,22,1.5200
20,Female,100000,249999,100,Standard Tob,23,1.5100
20,Female,100000,249999,100,Standard Tob,24,1.5100
20,Female,100000,249999,100,Standard Tob,25,1.9800
20,Female,100000,249999,100,Standard Tob,26,1.9900
20,Female,100000,249999,100,Standard Tob,27,2.0100
20,Female,100000,249999,100,Standard Tob,28,2.0900
20,Female,100000,249999,100,Standard Tob,29,2.1800
20,Female,100000,249999,100,Standard Tob,30,2.1800
20,Female,100000,249999,100,Standard Tob,31,2.2100
20,Female,100000,249999,100,Standard Tob,32,2.3300
20,Female,100000,249999,100,Standard Tob,33,2.4500
20,Female,100000,249999,100,Standard Tob,34,2.6100
20,Female,100000,249999,100,Standard Tob,35,2.8200
20,Female,100000,249999,100,Standard Tob,36,3.0000
20,Female,100000,249999,100,Standard Tob,37,3.2500
20,Female,100000,249999,100,Standard Tob,38,3.4800
20,Female,100000,249999,100,Standard Tob,39,3.7500
20,Female,100000,249999,100,Standard Tob,40,4.0700
20,Female,100000,249999,100,Standard Tob,41,4.4100
20,Female,100000,249999,100,Standard Tob,42,4.8100
20,Female,100000,249999,100,Standard Tob,43,5.2300
20,Female,100000,249999,100,Standard Tob,44,5.7000
20,Female,100000,249999,100,Standard Tob,45,6.1900
20,Female,100000,249999,100,Standard Tob,46,6.8100
20,Female,100000,249999,100,Standard Tob,47,7.4700
20,Female,100000,249999,100,Standard Tob,48,8.1300
20,Female,100000,249999,100,Standard Tob,49,8.7900
20,Female,100000,249999,100,Standard Tob,50,9.5000
20,Female,100000,249999,100,Standard Tob,51,10.2400
20,Female,100000,249999,100,Standard Tob,52,11.0000
20,Female,100000,249999,100,Standard Tob,53,11.8000
20,Female,100000,249999,100,Standard Tob,54,12.6700
20,Female,100000,249999,100,Standard Tob,55,13.6400
20,Female,100000,249999,100,Standard Tob,56,14.6600
20,Female,100000,249999,100,Standard Tob,57,15.7700
20,Female,100000,249999,100,Standard Tob,58,17.0300
20,Female,100000,249999,100,Standard Tob,59,18.3900
20,Female,100000,249999,100,Standard Tob,60,19.8500
30,Male,100000,249999,100,Preferred Plus Non-Tob,18,0.9000
30,Male,100000,249999,100,Preferred Plus Non-Tob,19,0.8800
30,Male,100000,249999,100,Preferred Plus Non-Tob,20,0.8600
30,Male,100000,249999,100,Preferred Plus Non-Tob,21,0.8300
30,Male,100000,249999,100,Preferred Plus Non-Tob,22,0.8000
30,Male,100000,249999,100,Preferred Plus Non-Tob,23,0.7600
30,Male,100000,249999,100,Preferred Plus Non-Tob,24,0.7400
30,Male,100000,249999,100,Preferred Plus Non-Tob,25,0.7500
30,Male,100000,249999,100,Preferred Plus Non-Tob,26,0.7700
30,Male,100000,249999,100,Preferred Plus Non-Tob,27,0.7800
30,Male,100000,249999,100,Preferred Plus Non-Tob,28,0.8000
30,Male,100000,249999,100,Preferred Plus Non-Tob,29,0.8200
30,Male,100000,249999,100,Preferred Plus Non-Tob,30,0.8300
30,Male,100000,249999,100,Preferred Plus Non-Tob,31,0.8500
30,Male,100000,249999,100,Preferred Plus Non-Tob,32,0.8700
30,Male,100000,249999,100,Preferred Plus Non-Tob,33,0.8800
30,Male,100000,249999,100,Preferred Plus Non-Tob,34,0.9000
30,Male,100000,249999,100,Preferred Plus Non-Tob,35,0.9200
30,Male,100000,249999,100,Preferred Plus Non-Tob,36,0.9900
30,Male,100000,249999,100,Preferred Plus Non-Tob,37,1.1100
30,Male,100000,249999,100,Preferred Plus Non-Tob,38,1.2200
30,Male,100000,249999,100,Preferred Plus Non-Tob,39,1.3500
30,Male,100000,249999,100,Preferred Plus Non-Tob,40,1.4800
30,Male,100000,249999,100,Preferred Plus Non-Tob,41,1.6700
30,Male,100000,249999,100,Preferred Plus Non-Tob,42,1.8300
30,Male,100000,249999,100,Preferred Plus Non-Tob,43,2.0200
30,Male,100000,249999,100,Preferred Plus Non-Tob,44,2.2300
30,Male,100000,249999,100,Preferred Plus Non-Tob,45,2.3400
30,Male,100000,249999,100,Preferred Plus Non-Tob,46,2.6300
30,Male,100000,249999,100,Preferred Plus Non-Tob,47,2.9500
30,Male,100000,249999,100,Preferred Plus Non-Tob,48,3.2700
30,Male,100000,249999,100,Preferred Plus Non-Tob,49,3.6600
30,Male,100000,249999,100,Preferred Plus Non-Tob,50,4.0900
30,Male,100000,249999,100,Preferred Plus Non-Tob,51,5.2300
30,Male,100000,249999,100,Preferred Plus Non-Tob,52,5.9900
30,Male,100000,249999,100,Preferred Plus Non-Tob,53,6.8500
30,Male,100000,249999,100,Preferred Plus Non-Tob,54,7.7900
30,Male,100000,249999,100,Preferred Plus Non-Tob,55,8.8300
30,Male,100000,249999,100,Preferred Non-Tob,18,1.0100
30,Male,100000,249999,100,Preferred Non-Tob,19,1.0100
30,Male,100000,249999,100,Preferred Non-Tob,20,1.0100
30,Male,100000,249999,100,Preferred Non-Tob,21,0.9900
30,Male,100000,249999,100,Preferred Non-Tob,22,0.9800
30,Male,100000,249999,100,Preferred Non-Tob,23,0.9700
30,Male,100000,249999,100,Preferred Non-Tob,24,0.9700
30,Male,100000,249999,100,Preferred Non-Tob,25,1.0100
30,Male,100000,249999,100,Preferred Non-Tob,26,1.0200
30,Male,100000,249999,100,Preferred Non-Tob,27,1.0300
30,Male,100000,249999,100,Preferred Non-Tob,28,1.0400
30,Male,100000,249999,100,Preferred Non-Tob,29,1.0700
30,Male,100000,249999,100,Preferred Non-Tob,30,1.0800
30,Male,100000,249999,100,Preferred Non-Tob,31,1.0900
30,Male,100000,249999,100,Preferred Non-Tob,32,1.1000
30,Male,100000,249999,100,Preferred Non-Tob,33,1.1100
30,Male,100000,249999,100,Preferred Non-Tob,34,1.1200
30,Male,100000,249999,100,Preferred Non-Tob,35,1.1200
30,Male,100000,249999,100,Preferred Non-Tob,36,1.2300
30,Male,100000,249999,100,Preferred Non-Tob,37,1.3700
30,Male,100000,249999,100,Preferred Non-Tob,38,1.5400
30,Male,100000,249999,100,Preferred Non-Tob,39,1.7000
30,Male,100000,249999,100,Preferred Non-Tob,40,1.9200
30,Male,100000,249999,100,Preferred Non-Tob,41,2.1400
30,Male,100000,249999,100,Preferred Non-Tob,42,2.4200
30,Male,100000,249999,100,Preferred Non-Tob,43,2.6600
30,Male,100000,249999,100,Preferred Non-Tob,44,2.9500
30,Male,100000,249999,100,Preferred Non-Tob,45,3.1800
30,Male,100000,249999,100,Preferred Non-Tob,46,3.5100
30,Male,100000,249999,100,Preferred Non-Tob,47,3.8900
30,Male,100000,249999,100,Preferred Non-Tob,48,4.2500
30,Male,100000,249999,100,Preferred Non-Tob,49,4.6900
30,Male,100000,249999,100,Preferred Non-Tob,50,5.1400
30,Male,100000,249999,100,Preferred Non-Tob,51,6.1300
30,Male,100000,249999,100,Preferred Non-Tob,52,6.8200
30,Male,100000,249999,100,Preferred Non-Tob,53,7.6100
30,Male,100000,249999,100,Preferred Non-Tob,54,8.4500
30,Male,100000,249999,100,Preferred Non-Tob,55,9.4300
30,Male,100000,249999,100,Standard Plus Non-Tob,18,1.3900
30,Male,100000,249999,100,Standard Plus Non-Tob,19,1.3900
30,Male,100000,249999,100,Standard Plus Non-Tob,20,1.3900
30,Male,100000,249999,100,Standard Plus Non-Tob,21,1.3900
30,Male,100000,249999,100,Standard Plus Non-Tob,22,1.3800
30,Male,100000,249999,100,Standard Plus Non-Tob,23,1.3800
30,Male,100000,249999,100,Standard Plus Non-Tob,24,1.3600
30,Male,100000,249999,100,Standard Plus Non-Tob,25,1.3900
30,Male,100000,249999,100,Standard Plus Non-Tob,26,1.4000
30,Male,100000,249999,100,Standard Plus Non-Tob,27,1.4300
30,Male,100000,249999,100,Standard Plus Non-Tob,28,1.4400
30,Male,100000,249999,100,Standard Plus Non-Tob,29,1.4800
30,Male,100000,249999,100,Standard Plus Non-Tob,30,1.5200
30,Male,100000,249999,100,Standard Plus Non-Tob,31,1.5200
30,Male,100000,249999,100,Standard Plus Non-Tob,32,1.5600
30,Male,100000,249999,100,Standard Plus Non-Tob,33,1.6200
30,Male,100000,249999,100,Standard Plus Non-Tob,34,1.6500
30,Male,100000,249999,100,Standard Plus Non-Tob,35,1.7300
30,Male,100000,249999,100,Standard Plus Non-Tob,36,1.9000
30,Male,100000,249999,100,Standard Plus Non-Tob,37,2.1200
30,Male,100000,249999,100,Standard Plus Non-Tob,38,2.3500
30,Male,100000,249999,100,Standard Plus Non-Tob,39,2.6400
30,Male,100000,249999,100,Standard Plus Non-Tob,40,2.9200
30,Male,100000,249999,100,Standard Plus Non-Tob,41,3.2500
30,Male,100000,249999,100,Standard Plus Non-Tob,42,3.6500
30,Male,100000,249999,100,Standard Plus Non-Tob,43,4.0300
30,Male,100000,249999,100,Standard Plus Non-Tob,44,4.4600
30,Male,100000,249999,100,Standard Plus Non-Tob,45,4.8500
30,Male,100000,249999,100,Standard Plus Non-Tob,46,5.2500
30,Male,100000,249999,100,Standard Plus Non-Tob,47,5.7400
30,Male,100000,249999,100,Standard Plus Non-Tob,48,6.1700
30,Male,100000,249999,100,Standard Plus Non-Tob,49,6.6800
30,Male,100000,249999,100,Standard Plus Non-Tob,50,7.2400
30,Male,100000,249999,100,Standard Plus Non-Tob,51,7.8200
30,Male,100000,249999,100,Standard Plus Non-Tob,52,8.4100
30,Male,100000,249999,100,Standard Plus Non-Tob,53,9.1000
30,Male,100000,249999,100,Standard Plus Non-Tob,54,9.7600
30,Male,100000,249999,100,Standard Plus Non-Tob,55,10.4900
30,Male,100000,249999,100,Standard Non-Tob,18,1.5800
30,Male,100000,249999,100,Standard Non-Tob,19,1.5700
30,Male,100000,249999,100,Standard Non-Tob,20,1.5600
30,Male,100000,249999,100,Standard Non-Tob,21,1.5500
30,Male,100000,249999,100,Standard Non-Tob,22,1.5500
30,Male,100000,249999,100,Standard Non-Tob,23,1.5300
30,Male,100000,249999,100,Standard Non-Tob,24,1.5100
30,Male,100000,249999,100,Standard Non-Tob,25,1.5700
30,Male,100000,249999,100,Standard Non-Tob,26,1.5800
30,Male,100000,249999,100,Standard Non-Tob,27,1.6200
30,Male,100000,249999,100,Standard Non-Tob,28,1.6500
30,Male,100000,249999,100,Standard Non-Tob,29,1.7000
30,Male,100000,249999,100,Standard Non-Tob,30,1.7400
30,Male,100000,249999,100,Standard Non-Tob,31,1.7800
30,Male,100000,249999,100,Standard Non-Tob,32,1.8000
30,Male,100000,249999,100,Standard Non-Tob,33,1.8100
30,Male,100000,249999,100,Standard Non-Tob,34,1.8500
30,Male,100000,249999,100,Standard Non-Tob,35,1.9100
30,Male,100000,249999,100,Standard Non-Tob,36,2.0700
30,Male,100000,249999,100,Standard Non-Tob,37,2.2600
30,Male,100000,249999,100,Standard Non-Tob,38,2.5200
30,Male,100000,249999,100,Standard Non-Tob,39,2.7400
30,Male,100000,249999,100,Standard Non-Tob,40,3.0400
30,Male,100000,249999,100,Standard Non-Tob,41,3.3500
30,Male,100000,249999,100,Standard Non-Tob,42,3.7200
30,Male,100000,249999,100,Standard Non-Tob,43,4.0800
30,Male,100000,249999,100,Standard Non-Tob,44,4.4700
30,Male,100000,249999,100,Standard Non-Tob,45,4.9500
30,Male,100000,249999,100,Standard Non-Tob,46,5.4100
30,Male,100000,249999,100,Standard Non-Tob,47,5.8600
30,Male,100000,249999,100,Standard Non-Tob,48,6.3300
30,Male,100000,249999,100,Standard Non-Tob,49,6.7900
30,Male,100000,249999,100,Standard Non-Tob,50,7.3400
30,Male,100000,249999,100,Standard Non-Tob,51,8.2100
30,Male,100000,249999,100,Standard Non-Tob,52,8.8300
30,Male,100000,249999,100,Standard Non-Tob,53,9.4900
30,Male,100000,249999,100,Standard Non-Tob,54,10.1400
30,Male,100000,249999,100,Standard Non-Tob,55,10.5000
30,Male,100000,249999,100,Preferred Tob,18,2.7200
30,Male,100000,249999,100,Preferred Tob,19,2.7100
30,Male,100000,249999,100,Preferred Tob,20,2.7100
30,Male,100000,249999,100,Preferred Tob,21,2.7000
30,Male,100000,249999,100,Preferred Tob,22,2.7000
